Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption [City (L/100 km)],Fuel Consumption [Hwy (L/100 km)],Fuel Consumption [Comb (L/100 km)],Fuel Consumption [Comb (mpg)],CO2 Emissions (g/km),Motor (kW),Fuel Type 1,Fuel Consumption Combined Le/100 km,Range 1 (km),Recharge Time (h),Fuel Type 2,Range 2 (km),Fuel Consumption [City (kWh/100 km)],Fuel Consumption [Comb (kWh/100 km)],Consumption [City (Le/100 km)],Consumption [Hwy (Le/100 km)],Consumption [Comb (Le/100 km)],Range (km)
2022.0,Chevrolet,Camaro ZL1,Subcompact,6.2,8.0,AS10,Z,18.3,11.2,15.1,19.0,355.0,,,,,,,,,,,,,
2022.0,Chevrolet,Camaro ZL1,Subcompact,6.2,8.0,M6,Z,17.2,12.0,14.9,19.0,349.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado,Pickup truck: Small,2.5,4.0,A6,X,12.2,9.4,10.9,26.0,257.0,,,,,,,,,,,,,
2022.0,Che<vrolet,Colorado,Pickup truck: Small,2.8,4.0,A6,D,11.8,7.9,10.1,28.0,270.0,,,,,,,,,,,,,
2022.0,Chevrolte,Colorado,Pickup truck: Small,3.6,6.0,A8,X,12.9,9.3,11.3,25.0,263.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado 4WD,Pickup truck: Small,2.5,4.0,A6,X,12.6,9.9,11.4,25.0,267.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado 4WD,Pickup truck: Small,2.8,4.0,A6,D,12.2,8.4,10.5,27.0,283.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6.0,A8,X,14.0,9.9,12.1,23.0,283.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,2.8,4.0,A6,D,13.3,10.6,12.1,23.0,326.0,,,,,,,,,,,,,
2022.0,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,3.6,6.0,A8,X,15.0,13.0,14.1,20.0,329.0,,,,,,,,,,,,,
2022.0,Chevrolet,Corvette,Two-seatre,6.2,8.0,AS8,Z,15.1,9.6,12.6,22.0,297.0,,,,,,,,,,,,,
2022.0,Chevrolet,Equinox,SUV: Small,1.5,4.0,A6,X,8.9,7.7,8.4,34.0,198.0,,,,,,,,,,,,,
2022.0,Chevrolet,Equinox AWD,SUV: Small,1.5,4.0,A6,X,9.4,8.0,8.8,32.0,208.0,,,,,,,,,,,,,
2022.0,Chevrolet,Malibu,Mid-size,1.5,4.0,AV,X,8.2,6.6,7.5,38.0,175.0,,,,,,,,,,,,,
2022.0,Chevrolet,Malibu,Mid-size,2.0,4.0,A9,Z,10.7,7.1,9.1,31.0,213.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado,Pickup truck: Standard,2.7,4.0,A8,X,12.5,10.6,11.6,24.0,274.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado,Pickup truck: Standard,3.0,6.0,A10,D,10.2,7.5,8.9,32.0,240.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado FFV,Pickup truck: Standadr,5.3,8.0,A6,X,16.2,12.3,14.5,19.0,341.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8.0,A6,E,21.5,16.0,19.1,15.0,321.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado,Pickup truck: Standard,5.3,8.0,A8,X,15.1,11.3,13.4,21.0,314.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado,Pickup truck: Standard,5.3,8.0,A10,X,14.4,11.3,13.0,22.0,304.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4.0,A8,X,13.9,12.0,13.1,22.0,306.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4.0,A8,X,14.7,13.1,14.0,20.0,328.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD,Pickup tr<uck: St!andard,3.0,6.0,A10,D,10.9,9.1,10.1,28.0,272.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,3.0,6.0,A10,D,10.5,9.1,9.9,29.0,265.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,3.0,6.0,A10,D,11.8,10.3,11.2,25.0,298.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8.0,A6,X,16.5,12.8,14.8,19.0,347.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,5.3,8.0,A6,E,22.0,16.4,19.5,14.0,326.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8.0,A6,X,17.4,14.7,16.2,17.0,380.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8.0,A6,E,23.1,19.6,21.5,13.0,358.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8.0,A8,X,15.6,11.9,13.9,20.0,327.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8.0,A8,X,16.9,13.3,15.3,18.0,359.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8.0,A10,X,14.7,11.8,13.4,21.0,314.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD (No DFM),Pickup truck: Standard,5.3,8.0,A10,X,16.8,12.4,14.8,19.0,347.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD (With Sport Mode),Pickup truck: Standard,5.3,8.0,A10,X,15.3,12.3,13.9,20.0,327.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD (No Stop-Start),Pickup truck: Standard,5.3,8.0,A10,X,16.1,12.4,14.4,20.0,339.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,5.3,8.0,A10,X,16.6,14.0,15.4,18.0,361.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire (No Stop-Start),Pickup truck: Standard,5.3,8.0,A10,X,16.8,13.9,15.5,18.0,364.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire (No DFM),Pickup truck: Standard,5.3,8.0,A10,X,18.1,13.8,16.2,17.0,381.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8.0,A10,Z,15.7,11.9,14.0,20.0,329.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD (No Stop-Start),Pickup truck: Standard,6.2,8.0,A10,Z,16.6,12.3,14.7,19.0,345.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Cu!sto%m Trail! Boss,Pickup truck: Standard,6.2,8.0,A10,Z,16.5,13.2,15.0,19.0,352.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,6.2,8.0,A10,Z,16.5,13.2,15.0,19.0,352.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD Mud Terrain Tire (No Stop-Start),Pickup truck: Standard,6.2,8.0,A10,Z,18.2,14.2,16.4,17.0,385.0,,,,,,,,,,,,,
2022.0,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,6.2,8.0,A10,Z,16.7,14.1,15.5,18.0,366.0,,,,,,,,,,,,,
2022.0,Chevrolet,Spark,Subcompact,1.4,4.0,AV,X,7.7,6.2,7.0,40.0,165.0,,,,,,,,,,,,,
2022.0,Chevrolet,Spark,Subcompact,1.4,4.0,M5,X,8.0,6.2,7.2,39.0,170.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban,SUV: Standard,3.0,6.0,A10,D,11.2,8.7,10.1,28.0,272.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban,SUV: Standard,5.3,8.0,A10,X,15.8,11.8,14.0,20.0,327.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban (No Stop-Start),SUV: Standard,5.3,8.0,A10,X,16.0,11.9,14.1,20.0,332.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban 4WD,SUV: Standard,3.0,6.0,A10,D,11.7,9.0,10.5,27.0,281.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban 4WD!,SUV: Standard,5.3,8.0,A10,X,15.9,12.4,14.3,20.0,336.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban 4WD (No Stop-Start),SUV: Standard,5.3,8.0,A10,X,17.0,12.7,15.1,19.0,354.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban 4WD,SUV: Standard,6.2,8.0,A10,Z,16.3,12.7,14.7,19.0,345.0,,,,,,,,,,,,,
2022.0,Chevrolet,Suburban 4WD (No Stop-Start),SUV: Standard,6.2,8.0,A10,Z,17.0,12.7,15.1,19.0,353.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe,SUV: Standard,3.0,6.0,A10,D,11.0,8.4,9.8,29.0,263.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe,SUV: Standard,5.3,8.0,A10,X,15.8,11.8,14.0,20.0,327.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe (No Stop-Start),SUV: Standard,5.3,8.0,A10,X,16.0,11.9,14.1,20.0,332.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe 4WD,SUV: Standard,3.0,6.0,A10,D,11.7,9.0,10.5,27.0,281.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe 4WD,SUV: St>and!ard,5.3,8.0,A10,X,15.8,11.8,14.0,20.0,327.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe 4WD (No Stop-Start),SUV: Standard,5.3,8.0,A10,X,17.0,12.7,15.1,19.0,354.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe 4WD,SUV: Standard,6.2,8.0,A10,Z,16.3,12.7,14.7,19.0,345.0,,,,,,,,,,,,,
2022.0,Chevrolet,Tahoe 4WD (No Stop-Start),SUV: Standard,6.2,8.0,A10,Z,17.0,12.7,15.1,19.0,353.0,,,,,,,,,,,,,
2022.0,Chevrolet,Trailblazer,SUV: Small,1.2,3.0,AV,X,8.0,7.6,7.8,36.0,184.0,,,,,,,,,,,,,
2022.0,Chevrolet,Trailblazer,SUV: Small,1.3,3.0,AV,X,8.0,7.2,7.6,37.0,178.0,,,,,,,,,,,,,
2022.0,Chevrolet,Trailblazer AWD,SUV: Small,1.3,3.0,A9,X,8.9,7.8,8.4,34.0,197.0,,,,,,,,,,,,,
2022.0,Chevrolet,Traverse,SUV: Standard,3.6,6.0,A9,X,13.0,8.8,11.1,25.0,260.0,,,,,,,,,,,,,
2022.0,Chevrolet,Traverse AWD,SUV: Standard,3.6,6.0,A9,X,13.6,9.6,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Chevrolet,Trax,SUV: Small,1.4,4.0,AS6,X,9.7,7.3,8.6,33.0,201.0,,,,,,,,,,,,,
2022.0,Chevrolet,Trax AWD,SUV: Small,1.4,4.0,AS6,X,10.2,7.7,9.1,31.0,214.0,,,,,,,,,,,,,
2022.0,Chrysler,300,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,,,,,,,,,,,,,
2022.0,Chrysler,300,Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,,,,,,,,,,,,,
2022.0,Chrysler,300 AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,,,,,,,,,,,,,
2022.0,Chrysler,Grand Caravan,Minivan,3.6,6.0,A9,X,12.4,8.4,10.6,27.0,249.0,,,,,,,,,,,,,
2022.0,Chrysler,Pacifica,Minivan,3.6,6.0,A9,X,12.4,8.4,10.6,27.0,249.0,,,,,,,,,,,,,
2022.0,Chrysler,Pacifica AWD,Minivan,3.6,6.0,A9,X,14.1,9.4,12.0,24.0,279.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger,Mid-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger (MDS),Mid-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger,Mid-size,5.7,8.0,M6,Z,15.6,10.1,13.1,22.0,307.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger (MDS),Mid-size,6.4,8.0,A8,Z,15.8,9.6,13.0,22.0,305.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger,Mid-size,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,,,,,,,,,,,,,
2022.0,Dodeg,Challenger AWD,Mid-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger Widebody (MDS),Mid-size,6.4,8.0,A8,Z,15.8,9.6,13.0,22.0,305.0,,,,,,,,,,,,,
2022.0,Dodeg,Challenger Widebody,Mid>-siz!e,6.4,8.0,M6,Z,16.7,10.4,13.9,20.0,325.0,,,,,,,,,,,,,
2022.0,Dodeg,Challenger SRT Hellcat,Mid-size,6.2,8.0,A8,Z,17.6,10.7,14.5,19.0,339.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8.0,M6,Z,18.1,11.4,15.1,19.0,352.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6.2,8.0,A8,Z,18.6,11.3,15.3,18.0,359.0,,,,,,,,,,,,,
2022.0,Dodge,Challenger SRT Hellcat Widebody,Mid-size,6.2,8.0,M6,Z,18.1,11.4,15.1,19.0,352.0,,,,,,,,,,,,,
2022.0,Dodge,Charger,Full-size,3.6,6.0,A8,X,12.4,7.8,10.3,27.0,242.0,,,,,,,,,,,,,
2022.0,Dodeg,Charger (MDS),Full-size,5.7,8.0,A8,X,14.7,9.4,12.3,23.0,289.0,,,,,,,,,,,,,
2022.0,Dodge,Charger (MDS),Full-size,6.4,8.0,A8,Z,15.8,9.6,13.0,22.0,305.0,,,,,,,,,,,,,
2022.0,Dodge,Charger AWD,Full-size,3.6,6.0,A8,X,12.8,8.7,11.0,26.0,258.0,,,,,,,,,,,,,
2022.0,Dodge,Charger Widebody (MDS),Full-size,6.4,8.0,A8,Z,15.8,9.6,13.0,22.0,305.0,,,,,,,,,,,,,
2022.0,Dodge,Charger SRT Hellcat Widebody,Full-size,6.2,8.0,A8,Z,19.0,11.5,15.6,18.0,368.0,,,,,,,,,,,,,
2022.0,Dodge,Durango AWD,SUV: Standard,3.6,6.0,A8,X,12.7,9.6,11.3,25.0,265.0,,,,,,,,,,,,,
2022.0,Dodge,Durango AWD,SUV: Standadr,5.7,8.0,A8,X,16.7,10.9,14.1,20.0,331.0,,,,,,,,,,,,,
2022.0,Dodge,Durango AWD SRT,SUV: Standard,6.4,8.0,A8,Z,18.3,12.2,15.6,18.0,363.0,,,,,,,,,,,,,
2022.0,FIAT,500X AWD,SUV: Small,1.3,4.0,A9,X,10.0,7.9,9.1,31.0,221.0,,,,,,,,,,,,,
2022.0,Ford,Bronco 4WD%,SUV: Small,2.3,4.0,AS10,X,12.1,11.2,11.7,24.0,275.0,,,,,,,,,,,,,
2022.0,Ford,Bronco 4WD,SUV: Small,2.3,4.0,M7,X,12.1,11.4,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Ford,Bronco 4WD,SUV: Small,2.7,6.0,AS10,X,12.8,11.9,12.4,23.0,291.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Badlands 4WD,SUV: Small,2.3,4.0,AS10,X,13.5,14.0,13.7,21.0,323.0,,,,,,,,,,,,,
2022.0,Ford,Bronco !Badland!s 4?WD,SUV: Small,2.3,4.0,M7,X,14.9,13.5,14.3,20.0,336.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Badlands 4WD,SUV: Small,2.7,6.0,AS10,X,14.1,14.1,14.1,20.0,331.0,,,,,,,,,,,,,
2022.0,Fodr,Bronco Black Diamond 4WD,SUV: Small,2.3,4.0,AS10,X,13.1,13.1,13.1,22.0,308.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Black Diamond 4WD,SUV: Small,2.3,4.0,M7,X,13.8,12.4,13.2,21.0,310.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Raptor 4WD,SUV: Standard,3.0,6.0,AS10,X,15.7,14.8,15.3,18.0,358.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Sasquatch 4WD,SUV: Small,2.3,4.0,AS10,X,13.1,13.8,13.4,21.0,314.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Sasquatch 4WD,SUV: Small,2.3,4.0,M7,X,13.8,13.1,13.5,21.0,317.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Sasquatch 4WD,SUV: Small,2.7,6.0,AS10,X,14.1,14.1,14.1,20.0,331.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Sport 4WD,SUV: Small,1.5,3.0,A8,X,9.3,8.4,8.9,32.0,209.0,,,,,,,,,,,,,
2022.0,Ford,Bronco Sport 4WD,SUV: Small,2.0,4.0,AS8,X,11.1,9.0,10.2,27.0,240.0,,,,,,,,,,,,,
2022.0,Ford,EcoSport AWD,SUV: Small,2.0,4.0,AS6,X,10.4,8.0,9.3,30.0,219.0,,,,,,,,,,,,,
2022.0,Ford,Edge AWD,SUV: Small,2.0,4.0,A8,X,11.5,8.4,10.1,28.0,238.0,,,,,,,,,,,,,
2022.0,Ford,Edge AWD,SUV: Small,2.0,4.0,AS8,X,11.6,8.5,10.2,28.0,239.0,,,,,,,,,,,,,
2022.0,Ford,Edge AWD,SUV: Small,2.7,6.0,AS8,X,12.6,9.3,11.2,25.0,262.0,,,,,,,,,,,,,
2022.0,Ford,Escape,SUV: Small,1.5,3.0,A8,X,8.5,6.8,7.8,36.0,182.0,,,,,,,,,,,,,
2022.0,Ford,Escape AWD,SUV: Small,1.5,3.0,A8,X,9.0,7.6,8.4,34.0,198.0,,,,,,,,,,,,,
2022.0,Ford,Escape AWD,SUV: Small,2.0,4.0,A8,X,10.5,7.5,9.2,31.0,216.0,,,,,,,,,,,,,
2022.0,Ford,Escape Hybrid,SUV: Small,2.5,4.0,AV,X,5.4,6.3,5.8,49.0,136.0,,,,,,,,,,,,,
2022.0,Ford,Escape Hybrid AWD,SUV: Small,2.5,4.0,AV,X,5.5,6.4,5.9,48.0,139.0,,,,,,,,,,,,,
2022.0,Ford,Expedition 4X4,SUV: Standard,3.5,6.0,AS10,X,14.8,10.6,12.9,22.0,304.0,,,,,,,,,,,,,
2022.0,Ford,Expedition 4X4 (Without Stop-Start),SUV: Standard,3.5,6.0,AS10,X,15.4,11.2,13.5,21.0,317.0,,,,,,,,,,,,,
2022.0,Ford,Expedition Timberline 4X4,SUV: Standard,3.5,6.0,AS10,X,14.5,12.3,13.5,21.0,317.0,,,,,,,,,,,,,
2022.0,Ford,Expedition Timberline 4X4 (Without Stop-Start),SUV: Standard,3.5,6.0,AS10,X,15.2,12.3,13.9,20.0,326.0,,,,,,,,,,,,,
2022.0,Ford,Explorer AWD,SUV: Standard,2.3,4.0,A10,X,11.7,8.6,10.3,27.0,242.0,,,,,,,,,,,,,
2022.0,Ford,Explorer AWD (Without Stop-Start),SUV: Standard,2.3,4.0,A10,X,12.0,9.0,10.7,26.0,252.0,,,,,,,,,,,,,
2022.0,Ford,Explorer Timberline AWD,SUV: Standard,2.3,4.0,AS10,X,12.2,10.5,11.5,25.0,269.0,,,,,,,,,,,,,
2022.0,Ford,Explorer Timberline AWD (Without Stop-Start),SUV: Standard,2.3,4.0,AS10,X,12.5,11.0,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Ford,Explorer AWD,SUV: Standard,3.0,6.0,A10,X,13.4,9.8,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Ford,Explorer AWD,SUV: Standard,3.0,6.0,AS10,X,13.4,9.8,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Ford,Explorer Hybrid AWD,SUV: Standard,3.3,6.0,AS10,X,10.1,9.0,9.6,29.0,225.0,,,,,,,,,,,,,
2022.0,Ford,F-150,Pickup truck: Standadr,2.7,6.0,AS10,X,12.1,9.4,10.9,26.0,256.0,,,,,,,,,,,,,
2022.0,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,2.7,6.0,AS10,X,13.5,10.1,12.0,24.0,282.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV,Pickup truck: Standard,3.3,6.0,AS10,X,12.1,9.8,11.1,25.0,260.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV,Pickup truck: Standard,3.3,6.0,AS10,E,16.8,12.8,15.0,19.0,249.0,,,,,,,,,,,,,
2022.0,Ford,F-150,Pickup truck: Standard,3.5,6.0,AS10,X,13.1,9.9,11.7,24.0,275.0,,,,,,,,,,,,,
2022.0,Ford,F-150 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,13.7,10.0,12.0,24.0,281.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV,Pickup truck: Standard,5.0,8.0,AS10,X,14.4,10.8,12.8,22.0,300.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV,Pickup truck<: Standard,5.0,8.0,AS10,E,20.8,14.3,17.9,16.0,298.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,X,14.7,10.6,12.9,22.0,302.0,,,,,,,,,,,,,
2022.0,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,E,20.1,14.1,17.4,16.0,289.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4,Pickup truck: Standard,2.7,6.0,AS10,X,12.9,10.1,11.7,24.0,274.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV,Pickup truck: Standard,3.3,6.0,AS10,X,12.6,10.7,11.8,24.0,277.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV,Pickup truck: Standard,3.3,6.0,AS10,E,17.3,13.1,15.4,18.0,256.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,13.5,10.3,12.1,23.0,284.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,14.6,11.0,13.0,22.0,304.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV,Pickup truck: Standard,5.0,8.0,AS10,X,14.7,10.8,12.9,22.0,304.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV,Pickup truck: Standard,5.0,8.0,AS10,E,21.2,14.2,18.1,16.0,301.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,X,15.1,10.7,13.1,22.0,308.0,,,,,,,,,,,,,
2022.0,Ford,F-150 4X4 FFV (Without Stop-Start),Pickup truck: Standard,5.0,8.0,AS10,E,20.7,14.2,17.8,16.0,295.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,15.8,13.2,14.6,19.0,344.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Raptor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,16.8,13.2,15.2,19.0,357.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Raptor 37 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,16.0,14.4,15.3,18.0,359.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,16.6,14.8,15.8,18.0,370.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Tremor 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,14.3,11.8,13.2,21.0,310.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Tremor 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6.0,AS10,X,14.7,11.7,13.3,21.0,313.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Hybrid,Pickup truck: Standard,3.5,6.0,AS10,X,9.8,9.7,9.7,29.0,228.0,,,,,,,,,,,,,
2022.0,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6.0,AS10,X,10.3,10.0,10.2,28.0,238.0,,,,,,,,,,,,,
2022.0,Ford,GT,Two-seater,3.5,6.0,AM7,Z,19.9,12.8,16.7,17.0,395.0,,,,,,,,,,,,,
2022.0,Ford,Maverick AWD,Pickup truck: Small,2.0,4.0,A8,X,10.7,8.1,9.6,29.0,226.0,,,,,,,,,,,,,
2022.0,Ford,Maverick Hybrid,P!ick<up truck: Sma%ll,2.5,4.0,AV,X,5.6,7.1,6.3,45.0,147.0,,,,,,,,,,,,,
2022.0,Ford,Mustang,Subcompact,2.3,4.0,A10,X,11.0,7.4,9.3,30.0,220.0,,,,,,,,,,,,,
2022.0,Ford,Mustang,Subcompact,2.3,4.0,AS10,X,11.4,7.9,9.8,29.0,231.0,,,,,,,,,,,,,
2022.0,Ford,Mustang (High Performance),Subcompact,2.3,4.0,AS10,X,11.7,8.6,10.3,27.0,242.0,,,,,,,,,,,,,
2022.0,Ford,Mustang,Subcompact,2.3,4.0,M6,X,11.5,8.2,10.0,28.0,236.0,,,,,,,,,,,,,
2022.0,Ford,Mustang (High Performance),Subcompact,2.3,4.0,M6,X,11.9,8.7,10.5,27.0,246.0,,,,,,,,,,,,,
2022.0,Ford,Mustang,Subcompact,5.0,8.0,AS10,X,15.2,9.7,12.7,22.0,298.0,,,,,,,,,,,,,
2022.0,Ford,Mustang,Subcompact,5.0,8.0,M6,X,16.1,10.1,13.4,21.0,314.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,A10,X,11.7,8.1,10.1,28.0,237.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,AS10,X,12.0,8.5,10.4,27.0,244.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4.0,AS10,X,12.1,8.9,10.7,26.0,252.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible,Subcompact,2.3,4.0,M6,X,11.8,8.6,10.4,27.0,244.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible (High Performance),Subcompact,2.3,4.0,M6,X,12.3,9.2,10.9,26.0,256.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Convertible,Subcompact,5.0,8.0,AS10,X,15.8,10.4,13.4,21.0,314.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Mach 1,Subcompact,5.0,8.0,AS10,X,15.2,10.1,12.9,22.0,302.0,,,,,,,,,,,,,
2022.0,Ford,Mustang Mach 1,Subcompact,5.0,8.0,M6,X,17.1,11.2,14.5,19.0,339.0,,,,,,,,,,,,,
2022.0,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4.0,AS10,X,11.9,9.7,10.9,26.0,256.0,,,,,,,,,,,,,
2022.0,Ford,Ranger 4WD (Without Stop-Start),Pickup truck: Standard,2.3,4.0,AS10,X,12.4,9.7,11.2,25.0,262.0,,,,,,,,,,,,,
